Answer,Answer.f1.angry.raw,Answer.f1.anxious.raw,Answer.f1.bored.raw,Answer.f1.calm.raw,Answer.f1.confused.raw,Answer.f1.disgusted.raw,Answer.f1.excited.raw,Answer.f1.frustrated.raw,Answer.f1.happy.raw,Answer.f1.nostalgic.raw,Answer.f1.proud.raw,Answer.f1.sad.raw,Answer.f1.satisfied.raw,Answer.f1.surprised.raw
"I also made myself breakfast after my walk which was 2 eggs, toast, and bacon. I felt good and ready for the rest of the day.",False,False,False,False,False,False,False,False,True,False,False,False,False,False
I feel like my relationship with God has been great,False,False,False,False,False,False,False,False,False,False,False,False,True,False
I am pretty salient about my work. I take great pride in knowing that I am doing my best.,False,False,False,True,False,False,False,False,False,False,True,False,False,False
I really love my job.  I have a good time doing it and am very happy.,False,False,False,False,False,False,False,False,True,False,False,False,False,False
"I got together with a friend after work yesterday and spent some time with her.  It was good to see her again.  No matter what we do, we always have a good time doing it.  All we really did yesterday was talk about what's going on in our lives, but that was enough.  When you have a good friendship with somebody, that's all it takes.",False,False,False,False,False,False,False,False,True,False,False,False,True,False
"I had a phone conversation with my mother yesterday, talking about Christmas gifts for my brother.  We accomplished what we wanted and decided what we're each getting him, so that's good.  It was a productive call.  Otherwise we didn't talk about much and I was relaxed during our chat.  It wasn't that eventful but I was pleased to be making progress towards getting my Christmas shopping done.",False,False,False,True,False,False,False,False,False,False,False,False,True,False
I hung out with my friends that I haven't seen for a few weeks. We caught up and had a good time.,False,False,False,True,False,False,False,False,True,False,False,False,False,False
I drove to the nearest town. It made me sad. I was thinking about my ex.,False,False,False,False,False,False,False,False,False,False,False,True,False,False
"I did some Christmas crafts yesterday with my boyfriend and had a nice time doing it, it was very relaxing.",False,False,False,False,False,False,False,False,True,False,False,False,True,False
Yesterday was the day we go for a church service at a local nursing home.  Our pastor play music and the people who come sing along.  They really appreciate us being there.  It is good to worship  God with this group of people.,False,False,False,True,False,False,True,False,True,False,False,False,True,False
